OFFENSE_CODE,DISTRICT,SHOOTING,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,DAY,LATITUDE,LONGITUDE,REPORTING_AREA_STR
3831,D4,,2018,8,Saturday,21,Part Three,NEWBURY ST,11,42.35059717,-71.07881031,137.0
3006,A1,,2018,8,Friday,20,Part Three,FANEUIL HALL MARKETPLACE,10,42.35997967,-71.05474135,93.0
1402,E13,,2018,8,Sunday,12,Part Two,CENTRE ST,12,42.32246336,-71.10757917,578.0
3006,E5,,2018,8,Sunday,13,Part Three,WASHINGTON ST,12,42.26582389,-71.15205431,822.0
616,E13,,2018,8,Sunday,14,Part One,CENTRE ST,12,42.3216654,-71.10997459,578.0
614,C11,,2018,8,Sunday,14,Part One,GENEVA AVE,12,42.29848866,-71.06313294,358.0
613,A1,,2018,8,Saturday,11,Part One,WASHINGTON ST,11,42.35272948,-71.06256291,111.0
3116,,,2018,8,Friday,19,Part Three,HULLGUT,10,0.0,0.0,nan
3831,D14,,2018,8,Sunday,14,Part Three,HARVARD AVE,12,42.35204779,-71.13180684,794.0
3803,A7,,2018,8,Sunday,13,Part Three,CURTIS ST,12,42.383454,-71.021503,11.0
3115,C11,,2018,8,Sunday,13,Part Three,MARLIN WAY,12,42.30336371,-71.0578694,350.0
3802,A1,,2018,8,Saturday,2,Part Three,CONGRESS ST,11,42.35464585,-71.0546419,108.0
3301,E13,,2018,8,Sunday,12,Part Three,S HUNTINGTON AVE,12,42.32639844,-71.11152626,608.0
3115,C6,,2018,8,Sunday,12,Part Three,WESTWIND RD,12,42.31878665,-71.04178884,913.0
616,E13,,2018,8,Saturday,20,Part One,CENTRE ST,11,42.31193403,-71.1142909,642.0
3006,C6,,2018,8,Sunday,13,Part Three,SUMMER ST,12,42.34747759,-71.04467675,203.0
423,C11,,2018,8,Sunday,12,Part One,GENEVA AVE,12,42.30461251,-71.07296566,462.0
613,A1,,2018,8,Saturday,16,Part One,CHARLES ST,11,42.35979038,-71.07078234,66.0
3410,C11,,2018,8,Sunday,10,Part Three,CLARKSON ST,12,42.30829668,-71.06747771,335.0
1402,B2,,2018,8,Sunday,13,Part Two,HUMBOLDT AVE,12,42.31085539,-71.09134356,316.0
3006,C11,,2018,8,Sunday,11,Part Three,WASHINGTON ST,12,42.2728553,-71.06971591,405.0
3207,E5,,2018,8,Sunday,13,Part Three,GARDNER ST,12,42.28020859,-71.17680515,729.0
3114,C11,,2018,8,Sunday,13,Part Three,GIBSON ST,12,42.29755533,-71.0597091,355.0
1848,A1,,2018,8,Sunday,12,Part Two,TEMPLE PL,12,42.35521429,-71.06206351,111.0
706,D4,,2018,8,Saturday,21,Part One,BEACON ST,11,42.35335717,-71.08017703,135.0
1402,B2,,2018,8,Sunday,12,Part Two,,12,0.0,0.0,612.0
3410,B3,,2018,8,Sunday,11,Part Three,MARYKNOLL ST,12,42.27542541,-71.07829354,411.0
3802,B3,,2018,8,Sunday,11,Part Three,MARYKNOLL ST,12,42.27542541,-71.07829354,411.0
617,D4,,2018,8,Saturday,21,Part One,HUNTINGTON AVE,11,42.34585625,-71.08099529,146.0
3160,C11,,2018,8,Sunday,10,Part Three,DORCHESTER AVE,12,42.30470399,-71.05908258,349.0
3207,C6,,2018,8,Sunday,11,Part Three,E FIRST ST,12,42.33807209,-71.03998444,209.0
3301,B3,,2018,8,Sunday,12,Part Three,BLUE HILL AVE,12,42.27891807,-71.0931412,427.0
3821,D4,,2018,8,Sunday,11,Part Three,HARRISON AVE,12,42.33511904,-71.0749171,171.0
3125,B2,,2018,8,Sunday,11,Part Three,BEAUFORD LN,12,42.31601099,-71.07533873,327.0
615,B2,,2018,8,Sunday,11,Part One,BEAUFORD LN,12,42.31601099,-71.07533873,327.0
2616,B2,,2018,8,Sunday,11,Part Two,BEAUFORD LN,12,42.31601099,-71.07533873,327.0
614,C6,,2018,8,Sunday,12,Part One,E SECOND ST,12,42.33745847,-71.02722518,224.0
619,C6,,2018,8,Saturday,17,Part One,GENERAL LAWRENCE J LOGAN ,11,42.32720403,-71.05318949,914.0
3410,E13,,2018,8,Sunday,11,Part Three,HYDE PARK AVE,12,42.29853625,-71.11447939,509.0
735,A15,,2018,8,Sunday,6,Other,MEDFORD ST,12,42.38048207,-71.06087725,44.0
611,D4,,2018,8,Saturday,10,Part One,LANSDOWNE ST,11,42.34717363,-71.0964439,624.0
3831,C11,,2018,8,Sunday,0,Part Three,CUSHING AVE,12,0.0,0.0,nan
520,B2,,2018,8,Sunday,10,Part One,W COTTAGE ST,12,42.32043434,-71.07722041,262.0
3201,C6,,2018,8,Sunday,11,Part Three,W BROADWAY,12,42.34162923,-71.05520447,200.0
614,D14,,2018,8,Saturday,18,Part One,TURNER ST,11,42.3516395,-71.16203434,760.0
706,D14,,2018,8,Saturday,22,Part One,SUTHERLAND RD,11,42.33815268,-71.14955832,790.0
3410,B3,,2018,8,Sunday,9,Part Three,WOODROW AVE,12,42.28647012,-71.08714661,431.0
614,C11,,2018,8,Sunday,9,Part One,MIDLAND ST,12,42.31195883,-71.05436589,254.0
1402,C11,,2018,8,Sunday,9,Part Two,MIDLAND ST,12,42.31195883,-71.05436589,254.0
413,B3,,2018,8,Sunday,11,Part One,,12,0.0,0.0,465.0
1402,A15,,2018,8,Sunday,10,Part Two,MOULTON ST,12,42.37692469,-71.05648817,900.0
3831,B3,,2018,8,Sunday,10,Part Three,CORBET ST,12,0.0,0.0,nan
3301,D14,,2018,8,Sunday,10,Part Three,COMMONWEALTH AVE,12,42.34447229,-71.14273883,924.0
3831,C11,,2018,8,Sunday,10,Part Three,WAINWRIGHT ST,12,42.28921036,-71.06646501,817.0
3802,A7,,2018,8,Sunday,10,Part Three,ASHLEY ST,12,42.3882309,-71.00711879,10.0
615,C6,,2018,8,Saturday,23,Part One,OLD COLONY AVE,11,42.32335251,-71.05241954,914.0
3001,E18,,2018,8,Sunday,10,Part Three,SOLARIS RD,12,42.24380669,-71.14374305,534.0
3114,D14,,2018,8,Sunday,10,Part Three,WASHINGTON ST,12,42.349056,-71.1504985,778.0
3115,E13,,2018,8,Monday,17,Part Three,WASHINGTON ST,6,42.31538436,-71.09870021,572.0
3831,D14,,2018,8,Saturday,16,Part Three,HARVARD AVE,11,42.35486542,-71.13259322,802.0
1402,C6,,2018,8,Sunday,9,Part Two,MARINE RD,12,42.3305903,-71.03888028,234.0
802,B3,,2018,8,Sunday,10,Part Two,WALK HILL ST,12,42.2790573,-71.09584789,469.0
3410,A7,,2018,8,Sunday,9,Part Three,ORLEANS ST,12,42.36841589,-71.03773472,29.0
3410,D14,,2018,8,Sunday,9,Part Three,COMMONWEALTH AVE,12,42.34241352,-71.14460462,785.0
3410,D14,,2018,8,Sunday,8,Part Three,COMMONWEALTH AVE,12,42.34241352,-71.14460462,785.0
1106,C6,,2018,8,Saturday,17,Part Two,EMERSON ST,11,42.33438387,-71.03534373,226.0
614,C6,,2018,8,Saturday,17,Part One,EMERSON ST,11,42.33438387,-71.03534373,226.0
614,B3,,2018,8,Sunday,8,Part One,ORLANDO ST,12,42.27544327,-71.09817294,472.0
3803,D14,,2018,8,Sunday,8,Part Three,ALLSTON ST,12,42.34508372,-71.13981229,792.0
614,D4,,2018,8,Sunday,0,Part One,COMMONWEALTH AVE,12,42.348866,-71.08936284,621.0
3410,B2,,2018,8,Sunday,7,Part Three,ELM HILL AVE,12,42.31130975,-71.0861002,320.0
614,A1,,2018,8,Thursday,5,Part One,CHAUNCY ST,9,42.35285118,-71.06096412,113.0
3831,C6,,2018,8,Sunday,9,Part Three,ALLSTATE RD,12,42.32696647,-71.06198607,186.0
3006,C6,,2018,8,Sunday,8,Part Three,,12,0.0,0.0,nan
2905,A15,,2018,8,Sunday,8,Part Two,RUTHERFORD AVE,12,42.38117064,-71.07213904,50.0
3410,A15,,2018,8,Sunday,8,Part Three,RUTHERFORD AVE,12,42.38117064,-71.07213904,50.0
3802,A15,,2018,8,Sunday,8,Part Three,RUTHERFORD AVE,12,42.38117064,-71.07213904,50.0
3501,B2,,2018,8,Sunday,7,Part Three,DUBOIS ST,12,42.32853842,-71.07596301,268.0
3502,B2,,2018,8,Sunday,7,Part Three,DUBOIS ST,12,42.32853842,-71.07596301,268.0
3410,E5,,2018,8,Sunday,7,Part Three,WASHINGTON ST,12,42.29148517,-71.12275618,563.0
3802,E18,,2018,8,Sunday,7,Part Three,DANA AVE,12,42.25396427,-71.12438009,522.0
3001,C11,,2018,8,Sunday,7,Part Three,DORCHESTER AVE,12,42.30636007,-71.05870799,347.0
2629,B3,,2018,8,Sunday,8,Part Two,CRAGMERE TER,12,42.2737741,-71.08557084,423.0
3006,B3,,2018,8,Sunday,6,Part Three,ITASCA ST,12,42.27246009,-71.10352421,474.0
802,D4,,2018,8,Sunday,4,Part Two,QUEENSBERRY ST,12,42.34255587,-71.09807867,626.0
423,D4,,2018,8,Sunday,4,Part One,QUEENSBERRY ST,12,42.34255587,-71.09807867,626.0
2647,D4,,2018,8,Sunday,4,Part Two,QUEENSBERRY ST,12,42.34255587,-71.09807867,626.0
3006,B2,,2018,8,Sunday,5,Part Three,FARNHAM ST,12,42.33046536,-71.07442945,179.0
3410,D4,,2018,8,Sunday,4,Part Three,CLARENDON ST,12,42.34854636,-71.07416609,130.0
3802,B3,,2018,8,Sunday,4,Part Three,TALBOT AVE,12,42.29231412,-71.07912029,442.0
3803,C6,,2018,8,Sunday,5,Part Three,MASSACHUSETTS AVE,12,42.33152148,-71.07085307,177.0
2101,C11,,2018,8,Sunday,3,Part Two,ADAMS ST,12,42.30263978,-71.06038376,349.0
3006,D14,,2018,8,Sunday,4,Part Three,TREMONT ST,12,42.35115368,-71.17291563,755.0
3803,B3,,2018,8,Sunday,3,Part Three,NORFOLK ST,12,42.27630951,-71.09300257,427.0
3115,A1,,2018,8,Sunday,3,Part Three,PURCHASE ST,12,0.0,0.0,nan
423,C11,,2018,8,Sunday,3,Part One,WILLIAM T MORRISSEY BLVD,12,42.30027016,-71.04967147,353.0
311,C11,,2018,8,Sunday,3,Part One,WILLIAM T MORRISSEY BLVD,12,42.30027016,-71.04967147,353.0
1501,C11,,2018,8,Sunday,3,Part Two,WILLIAM T MORRISSEY BLVD,12,42.30027016,-71.04967147,353.0
3802,C11,,2018,8,Sunday,2,Part Three,SAVIN HILL AVE,12,42.31292775,-71.05662311,254.0
3115,D14,,2018,8,Sunday,2,Part Three,EMPIRE ST,12,42.35811526,-71.12761368,816.0
413,A1,,2018,8,Sunday,2,Part One,STUART ST,12,42.351165,-71.066077,118.0
1849,A1,,2018,8,Sunday,2,Part Two,STUART ST,12,42.351165,-71.066077,118.0
413,D4,,2018,8,Sunday,2,Part One,E BERKELEY ST,12,42.34386461,-71.06566457,164.0
3301,B3,,2018,8,Sunday,1,Part Three,BRADSHAW ST,12,42.29890415,-71.08187549,457.0
2647,D4,,2018,8,Sunday,2,Part Two,,12,42.3443164,-71.07446411,nan
3810,E5,,2018,8,Sunday,2,Part Three,CENTRE ST,12,42.28720749,-71.14938022,691.0
3111,B3,,2018,8,Sunday,2,Part Three,TALBOT AVE,12,42.29453954,-71.0866989,441.0
1849,A1,,2018,8,Sunday,1,Part Two,OTIS ST,12,42.35454638,-71.05817021,106.0
3410,C6,,2018,8,Sunday,1,Part Three,W SEVENTH ST,12,42.33574249,-71.05309125,216.0
3410,E5,,2018,8,Sunday,0,Part Three,FLORENCE ST,12,42.28491345,-71.12749155,560.0
3006,A1,,2018,8,Sunday,1,Part Three,MERRIMAC ST,12,42.36374379,-71.06284233,75.0
3111,A1,,2018,8,Sunday,1,Part Three,FANEUIL HALL SQ,12,42.36020464,-71.05620816,93.0
413,A1,,2018,8,Sunday,1,Part One,FANEUIL HALL SQ,12,42.36020464,-71.05620816,93.0
2647,B3,,2018,8,Sunday,1,Part Two,HEWINS ST,12,42.30301051,-71.0818306,459.0
3006,E13,,2018,8,Sunday,1,Part Three,PARKER ST,12,42.32469443,-71.10087902,912.0
3620,B3,,2018,8,Sunday,1,Part Three,ALABAMA ST,12,42.27639356,-71.10175026,471.0
2914,B3,,2018,8,Sunday,1,Part Two,ALABAMA ST,12,42.27639356,-71.10175026,471.0
2610,A1,,2018,8,Sunday,1,Part Two,ESSEX ST,12,42.35246671,-71.06167002,117.0
3501,B2,,2018,8,Sunday,0,Part Three,WASHINGTON ST,12,42.31943966,-71.09467467,304.0
3502,B2,,2018,8,Sunday,0,Part Three,WASHINGTON ST,12,42.31943966,-71.09467467,304.0
3006,C11,,2018,8,Sunday,0,Part Three,ADAMS ST,12,42.29807739,-71.05695195,354.0
3831,B3,,2018,8,Saturday,23,Part Three,BLUE HILL AVE,11,42.29993995,-71.08621901,457.0
3410,D14,,2018,8,Saturday,23,Part Three,ARDEN ST,11,42.35892181,-71.12918866,816.0
3115,D4,,2018,8,Sunday,0,Part Three,HEMENWAY ST,12,42.34587157,-71.08938851,591.0
617,D4,,2018,8,Saturday,22,Part One,DALTON ST,11,42.3470248,-71.08516365,598.0
413,C11,Y,2018,8,Wednesday,16,Part One,COLUMBIA RD,15,42.31959298,-71.062607,240.0
111,B3,Y,2018,8,Saturday,23,Part One,MANCHESTER ST,11,42.27404039,-71.07630093,410.0
3201,E18,,2018,8,Saturday,23,Part Three,HYDE PARK AVE,11,42.25582051,-71.12411928,521.0
3115,D14,,2018,8,Saturday,23,Part Three,LINDEN ST,11,42.35179211,-71.13023989,796.0
1402,C11,,2018,8,Saturday,22,Part Two,OLNEY ST,11,42.30553023,-71.07102636,337.0
3115,D4,,2018,8,Saturday,22,Part Three,WALTHAM ST,11,42.34345486,-71.07091946,160.0
802,D4,,2018,8,Saturday,22,Part Two,WASHINGTON ST,11,42.33675016,-71.07662788,170.0
617,A1,,2018,8,Saturday,18,Part One,WASHINGTON ST,11,42.35272948,-71.06256291,112.0
3115,B3,,2018,8,Saturday,22,Part Three,MORTON ST,11,42.2806123,-71.08350146,418.0
3810,D4,,2018,8,Friday,11,Part Three,KILMARNOCK ST,10,42.34268073,-71.09937714,626.0
3301,B2,,2018,8,Saturday,21,Part Three,HOMESTEAD ST,11,42.31014403,-71.08759179,317.0
3006,E18,,2018,8,Saturday,22,Part Three,GORDON AVE,11,42.25992567,-71.1309563,545.0
3115,B3,,2018,8,Saturday,22,Part Three,BLUE HILL AVE,11,42.28482577,-71.09137369,465.0
619,D14,,2018,8,Saturday,19,Part One,BRIGHTON AVE,11,42.3529472,-71.13115032,801.0
724,B3,,2018,8,Saturday,21,Part One,WALES ST,11,42.29413563,-71.08341129,441.0
3115,E18,,2018,8,Saturday,20,Part Three,DANA AVE,11,42.25326734,-71.12385963,521.0
3831,B3,,2018,8,Saturday,21,Part Three,BLUE HILL AVE,11,42.3018969,-71.08554944,458.0
1832,D4,,2018,8,Saturday,21,Part Two,MASSACHUSETTS AVE,11,42.34709349,-71.08764568,620.0
3802,E5,,2018,8,Saturday,21,Part Three,CENTRE ST,11,42.28251404,-71.15747905,703.0
301,C11,,2018,8,Saturday,21,Part One,DORCHESTER AVE,11,42.30114533,-71.05991447,351.0
3115,A1,,2018,8,Saturday,20,Part Three,CAMBRIDGE ST,11,42.36114269,-71.06455575,68.0
413,B3,,2018,8,Saturday,19,Part One,GLENWAY ST,11,42.29843275,-71.08122675,444.0
802,B3,,2018,8,Saturday,19,Part Two,GLENWAY ST,11,42.29843275,-71.08122675,444.0
2647,B3,,2018,8,Saturday,19,Part Two,GLENWAY ST,11,42.29843275,-71.08122675,444.0
2647,E5,,2018,8,Saturday,21,Part Two,MAPLEWOOD ST,11,42.2709103,-71.14844944,706.0
2647,D4,,2018,8,Saturday,21,Part Two,DARTMOUTH ST,11,42.35029374,-71.07744671,134.0
2006,A7,,2018,8,Saturday,21,Part Two,MORTON PL,11,42.37606017,-71.03823764,23.0
3207,D4,,2018,8,Saturday,0,Part Three,HARRISON AVE,11,42.33954199,-71.06940877,167.0
1843,B2,,2018,8,Saturday,20,Part Two,WASHINGTON ST,11,42.32866284,-71.08563401,282.0
3115,A7,,2018,8,Saturday,17,Part Three,LEXINGTON ST,11,42.38069279,-71.02954916,17.0
802,D4,,2018,8,Saturday,20,Part Two,W NEWTON ST,11,0.0,0.0,nan
3115,B3,,2018,8,Saturday,19,Part Three,SELDEN ST,11,42.28089366,-71.08037468,418.0
802,C6,,2018,8,Saturday,20,Part Two,E NINTH ST,11,42.33146325,-71.0501256,915.0
3115,B2,,2018,8,Saturday,20,Part Three,CAWFIELD ST,11,42.31993148,-71.06368978,237.0
3115,B2,,2018,8,Saturday,17,Part Three,MELNEA CASS BLVD,11,42.33330171,-71.08181675,276.0
520,A7,,2018,8,Saturday,16,Part One,MARION ST,11,42.37878502,-71.03771768,24.0
1402,D4,,2018,8,Saturday,17,Part Two,HARRISON AVE,11,42.33954199,-71.06940877,167.0
802,A1,,2018,8,Saturday,13,Part Two,WASHINGTON ST,11,42.35213476,-71.06266757,117.0
3002,C6,,2018,8,Saturday,20,Part Three,ROSECLAIR ST,11,42.32082017,-71.06010572,188.0
802,E18,,2018,8,Saturday,18,Part Two,HYDE PARK AVE,11,42.24260011,-71.13035022,523.0
611,A1,,2018,8,Saturday,2,Part One,ARCH ST,4,42.35543827,-71.05803522,105.0
3006,B3,,2018,8,Saturday,19,Part Three,FREELAND ST,11,42.27442169,-71.07888867,411.0
3831,C6,,2018,8,Saturday,18,Part Three,ALLSTATE RD,11,42.32696647,-71.06198607,186.0
3115,E5,,2018,8,Saturday,19,Part Three,CENTRE ST,11,42.25982323,-71.16328172,714.0
3115,D4,,2018,8,Saturday,18,Part Three,BOYLSTON ST,11,42.34412628,-71.09942777,627.0
1402,C6,,2018,8,Saturday,19,Part Two,DR. MICHAEL GAVIN WAY,11,42.32614559,-71.05349144,914.0
802,C11,,2018,8,Saturday,16,Part Two,BAY ST,11,42.3109682,-71.05560702,254.0
802,C11,,2018,8,Saturday,18,Part Two,BULLARD ST,11,42.3021878,-71.07365004,462.0
3125,B3,,2018,8,Saturday,19,Part Three,LANDOR RD,11,42.28319809,-71.09098657,428.0
1849,B3,,2018,8,Saturday,19,Part Two,LANDOR RD,11,42.28319809,-71.09098657,428.0
3001,A1,,2018,8,Saturday,18,Part Three,ATLANTIC AVE,11,42.35746445,-71.05098164,95.0
1001,D4,,2018,8,Saturday,19,Part Two,TREMONT ST,11,42.34182317,-71.07562989,153.0
3301,C11,,2018,8,Saturday,18,Part Three,TAFT ST,11,42.3173029,-71.05793388,244.0
613,B2,,2018,8,Saturday,18,Part One,WASHINGTON ST,11,42.33044113,-71.08373481,287.0
2900,E18,,2018,8,Saturday,19,Part Two,AMERICAN LEGION HWY,11,42.28024537,-71.11622261,500.0
2907,E18,,2018,8,Saturday,19,Part Two,AMERICAN LEGION HWY,11,42.28024537,-71.11622261,500.0
2647,D4,,2018,8,Saturday,18,Part Two,HARRISON AVE,11,42.33455374,-71.07560801,270.0
423,E13,,2018,8,Saturday,18,Part One,WASHINGTON ST,11,42.31538436,-71.09870021,577.0
3006,E5,,2018,8,Saturday,18,Part Three,HILBURN ST,11,42.27781735,-71.12640297,555.0
3410,A1,,2018,8,Saturday,18,Part Three,HANOVER ST,11,42.364924,-71.05331772,88.0
3114,C6,,2018,8,Saturday,18,Part Three,E ST,11,42.33901097,-71.04789515,211.0
3802,B3,,2018,8,Saturday,17,Part Three,MESSINGER ST,11,42.27432828,-71.10104237,470.0
613,D4,,2018,8,Saturday,18,Part One,NEWBURY ST,11,42.34840576,-71.08688339,142.0
3831,E18,,2018,8,Saturday,17,Part Three,AMERICAN LEGION HWY,11,0.0,0.0,nan
3002,A15,,2018,8,Saturday,17,Part Three,BARTLETT ST,11,42.37783052,-71.06298221,55.0
802,B3,,2018,8,Saturday,17,Part Two,WILLOWWOOD ST,11,42.2829523,-71.0854589,429.0
619,B2,,2018,8,Saturday,16,Part One,SEAVER ST,11,42.31027201,-71.09249374,316.0
3114,B2,,2018,8,Saturday,12,Part Three,LONGWOOD AVE,11,42.33744152,-71.10428096,612.0
3201,D4,,2018,8,Friday,10,Part Three,BOYLSTON ST,10,42.34980175,-71.07840978,130.0
802,E13,,2018,8,Saturday,16,Part Two,EDGE HILL ST,11,42.32423056,-71.10642159,583.0
3006,E5,,2018,8,Saturday,17,Part Three,HOLLYWOOD RD,11,42.29590252,-71.14847442,688.0
3803,C11,,2018,8,Saturday,16,Part Three,BOWDOIN ST,11,42.30465897,-71.06912603,336.0
3125,,,2018,8,Saturday,17,Part Three,,11,42.33254716,-71.0721242,nan
2006,B2,,2018,8,Saturday,17,Part Two,SEAVER ST,11,42.30505376,-71.08403633,330.0
3125,B2,,2018,8,Saturday,17,Part Three,SEAVER ST,11,42.30505376,-71.08403633,330.0
3115,E5,,2018,8,Saturday,17,Part Three,WESTMOOR RD,11,42.26102908,-71.15217952,822.0
2907,C11,,2018,8,Saturday,17,Part Two,FREEPORT ST,11,42.29007936,-71.04842736,373.0
3114,C11,,2018,8,Saturday,17,Part Three,GIBSON ST,11,42.29755533,-71.0597091,355.0
1830,E5,,2018,8,Saturday,16,Part Two,HIGH VIEW AVE,11,42.26727913,-71.15200487,710.0
3115,B3,,2018,8,Saturday,17,Part Three,AMES ST,11,42.2900588,-71.08271513,439.0
2647,D4,,2018,8,Saturday,15,Part Two,BOYLSTON ST,11,42.34442266,-71.09833083,627.0
613,A1,,2018,8,Saturday,12,Part One,FANEUIL HALL MARKETPLACE,11,42.35997967,-71.05474135,94.0
3006,C11,,2018,8,Saturday,17,Part Three,WINDERMERE RD,11,42.31424363,-71.06258627,823.0
3831,B2,,2018,8,Saturday,16,Part Three,BLUE HILL AVE,11,42.31432112,-71.07900586,326.0
2405,D4,,2018,8,Saturday,16,Part Two,HARRISON AVE,11,42.33511904,-71.0749171,171.0
2610,D4,,2018,8,Saturday,16,Part Two,HARRISON AVE,11,42.33511904,-71.0749171,171.0
2403,E5,,2018,8,Saturday,15,Part Two,HIGHCREST TER,11,42.27417161,-71.13745025,550.0
3410,B2,,2018,8,Saturday,13,Part Three,CEDAR ST,11,42.32696928,-71.09329249,291.0
613,A7,,2018,8,Saturday,16,Part One,BORDER ST,11,42.37499333,-71.03982596,26.0
619,A1,,2018,8,Thursday,21,Part One,STATE ST,9,42.35961316,-71.05195809,95.0
3115,E18,,2018,8,Saturday,15,Part Three,HYDE PARK AVE,11,42.28271702,-71.11896225,501.0
2007,B2,,2018,8,Saturday,15,Part Two,SEAVER ST,11,42.31275031,-71.09388736,316.0
3301,B2,,2018,8,Saturday,15,Part Three,WAIT ST,11,42.33302058,-71.1062127,605.0
3115,D4,,2018,8,Saturday,15,Part Three,BOYLSTON ST,11,42.35095909,-71.0741278,129.0
611,A1,,2018,8,Friday,10,Part One,HANOVER ST,10,42.36179428,-71.0571127,78.0
3006,C11,,2018,8,Saturday,15,Part Three,DORCHESTER AVE,11,42.29919694,-71.06046974,351.0
802,A1,,2018,8,Saturday,15,Part Two,KINGSTON ST,11,42.35370585,-71.05898587,113.0
2647,D14,,2018,8,Saturday,14,Part Two,BRIGHTON AVE,11,42.35283155,-71.13114273,796.0
802,D14,,2018,8,Saturday,14,Part Two,BRIGHTON AVE,11,42.35283155,-71.13114273,796.0
1845,C11,,2018,8,Saturday,13,Part Two,COLUMBIA RD,11,42.31069804,-71.07119068,333.0
617,D4,,2018,8,Saturday,15,Part One,ALBANY ST,11,42.34491581,-71.06169938,162.0
3503,C11,,2018,8,Friday,1,Part Three,DORCHESTER AVE,10,42.2843982,-71.06468373,395.0
3802,A1,,2018,8,Saturday,13,Part Three,E INDIA ROW,11,42.35794791,-71.05082219,95.0
1402,C11,,2018,8,Saturday,14,Part Two,AINSLEY ST,11,42.29227297,-71.05644369,367.0
613,C6,,2018,8,Saturday,14,Part One,ALLSTATE RD,11,42.32696647,-71.06198607,186.0
724,E13,,2018,8,Thursday,8,Part One,HEATH ST,9,42.32665471,-71.10679596,607.0
2647,E18,,2018,8,Friday,22,Part Two,HEBRON ST,10,42.27131266,-71.1089037,478.0
3501,B2,,2018,8,Saturday,13,Part Three,DUDLEY ST,11,42.31987076,-71.07096263,183.0
3502,B2,,2018,8,Saturday,13,Part Three,DUDLEY ST,11,42.31987076,-71.07096263,183.0
1402,E13,,2018,8,Friday,11,Part Two,PARKER ST,10,42.32469443,-71.10087902,916.0
3301,C11,,2018,8,Saturday,13,Part Three,HAMILTON ST,11,42.30587884,-71.06663793,341.0
3201,D4,,2018,8,Saturday,1,Part Three,MASSACHUSETTS AVE,11,0.0,0.0,nan
3115,B2,,2018,8,Saturday,13,Part Three,HUMBOLDT AVE,11,42.31226446,-71.09020559,317.0
3114,D4,,2018,8,Saturday,14,Part Three,YAWKEY WAY,11,42.3465382,-71.09880598,624.0
3207,E5,,2018,8,Saturday,13,Part Three,SEYMOUR ST,11,42.27901778,-71.12059815,556.0
3115,D14,,2018,8,Saturday,11,Part Three,LAKE SHORE RD,11,42.34497275,-71.16961132,751.0
3114,E5,,2018,8,Saturday,13,Part Three,FARQUHAR ST,11,42.28936677,-71.13564964,674.0
3201,A1,,2018,8,Saturday,13,Part Three,BOYLSTON ST,11,42.352366,-71.06833609,120.0
1402,D4,,2018,8,Saturday,12,Part Two,CAMDEN ST,11,42.33826694,-71.08176399,273.0
2613,D4,,2018,8,Saturday,11,Part Two,BOYLSTON ST,11,42.34980175,-71.07840978,130.0
2914,B2,,2018,8,Friday,22,Part Two,CENTRE ST,10,42.32955354,-71.09357444,291.0
724,B2,,2018,8,Friday,22,Part One,CENTRE ST,10,42.32955354,-71.09357444,291.0
616,D4,,2018,8,Saturday,1,Part One,DARTMOUTH ST,11,0.0,0.0,nan
3006,D4,,2018,8,Saturday,13,Part Three,MASSACHUSETTS AVE,11,42.33998273,-71.080974,155.0
3820,C11,,2018,8,Saturday,13,Part Three,DORCHESTER AVE,11,0.0,0.0,nan
3106,E5,,2018,8,Saturday,13,Part Three,LAGRANGE ST,11,42.28208087,-71.16046575,734.0
3301,D14,,2018,8,Saturday,13,Part Three,COMMONWEALTH AVE,11,42.35007201,-71.13202926,794.0
802,C11,,2018,8,Saturday,13,Part Two,WASHINGTON ST,11,42.29257648,-71.07179406,362.0
3301,E18,,2018,8,Friday,17,Part Three,READVILLE ST,10,42.24316898,-71.13409893,531.0
613,A1,,2018,8,Saturday,13,Part One,STUART ST,11,42.3504118,-71.06896028,125.0
2647,D14,,2018,1,Tuesday,0,Part Two,SOLDIERS FIELD RD,9,42.36569324,-71.13327239,812.0
3502,D14,,2018,8,Friday,11,Part Three,BRADBURY ST,10,42.35857763,-71.13232552,815.0
3501,D14,,2018,8,Friday,11,Part Three,BRADBURY ST,10,42.35857763,-71.13232552,815.0
2647,D14,,2018,8,Saturday,11,Part Two,PERTHSHIRE RD,11,42.35360676,-71.16662133,759.0
3831,B3,,2018,8,Saturday,13,Part Three,LUCERNE ST,11,42.28915148,-71.08722956,439.0
2003,C11,,2018,8,Saturday,11,Part Two,MONSIGNOR PATRICK J. LYDO,11,42.28866198,-71.06130524,366.0
3410,B3,,2018,8,Saturday,11,Part Three,BLUE HILL AVE,11,42.26820198,-71.09367344,426.0
2647,E13,,2018,8,Saturday,13,Part Two,,11,0.0,0.0,nan
3201,A1,,2018,8,Saturday,13,Part Three,CANAL ST,11,42.36394509,-71.05942841,76.0
3006,B3,,2018,8,Saturday,12,Part Three,LORNA RD,11,42.27934893,-71.08284791,420.0
1402,A7,,2018,8,Friday,0,Part Two,BORDER ST,10,42.38166501,-71.04030314,26.0
3115,E18,,2018,8,Thursday,18,Part Three,VICTORIA HEIGHTS RD,9,42.271125,-71.11223,490.0
3410,E5,,2018,8,Saturday,11,Part Three,ROCKLAND ST,11,42.25662019,-71.15718067,821.0
